"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPRE_RA","POPRE_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO",220755,3900,4147,2143,2004,1080,2157,910,545,1017,442,NA,0.509,NA,NA,32,30,30,1,8,10,8,4,0,1,0,0,31,18.75,23,26,23.38,6.21,1,5,11,0,0,0,5,2,0,25,0,9,23,11,21,32,0,0,0,0,29,0,3,29,0,3,38,39,40,38.81,1.97,0,13,3,5,10,31,1,12,20,32,0,0,6,4,6,4,10,0,0,0,0,2,31,0,1,0,0,16,16,5,2,0,25,0,1,28,2,3000,3240,3415,3239.71,472.36,0,27,4,0,31,9.48,0.72,1,31,21,0,0,2,19,0,0,12,3,4,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,NA,31.47,5.38,0,0,0,0,0,0,0
2015,"MUNICIPIO",220760,10561,10276,5459,4817,3415,5197,1664,1621,2390,806,NA,0.575,NA,NA,140,21,21,2,36,49,34,10,8,1,0,0,138,19,23,27,23.59,5.79,1,24,59,0,5,5,12,8,1,118,0,64,75,40,100,140,0,0,1,3,130,0,6,134,0,6,38,39,40,38.81,2.41,0,55,14,19,50,75,65,96,44,132,3,0,33,3,50,4,31,0,3,0,0,11,140,0,0,0,0,76,64,12,8,1,118,0,10,112,18,3037.5,3300,3600,3288.78,589.47,10,108,20,0,30,9.43,0.63,2,133,52,0,0,7,45,2,7,19,6,11,36,16,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.988,NA,58.58,4.92,0,0,0,21.43,21.43,0,21.43
2015,"MUNICIPIO",220770,149803,145705,69727,75978,36764,81442,27499,18079,42476,15423,NA,0.687,NA,NA,2434,2027,2027,27,494,611,644,436,181,41,0,0,2407,20,25,30,25.43,6.42,1,174,743,0,121,282,404,70,6,1794,1,581,1833,1048,1386,2392,42,0,7,23,2178,0,224,2208,0,224,38,39,40,38.8,2.25,0,672,321,276,1039,54,2380,1363,1071,2338,64,9,715,176,726,98,366,23,38,40,9,220,2421,0,9,4,0,1219,1215,404,70,6,1794,1,180,2073,181,2950.5,3300,3600,3259.7,563.21,118,1980,256,32,2353,9.63,0.98,29,2398,1015,0,0,112,903,45,151,252,111,344,545,470,45,0,37,36,1,0,1,9,0,0,19,0,3,1,0,0,1,1,2,2,0,0,0,0,1,1,145.29,37.957,57.3,6.78,82.17,7.06,4.71,15.2,14.79,0.41,15.2
2015,"MUNICIPIO",220775,4482,4546,2316,2230,1312,2373,861,636,1159,435,NA,0.561,NA,NA,71,46,46,0,13,27,15,11,4,1,0,0,71,20,24,28.5,24.65,5.88,0,14,15,0,1,1,5,3,2,58,0,17,53,24,47,71,0,1,0,1,64,0,5,66,0,5,38,39,41,38.72,3.44,0,14,0,0,42,69,2,43,28,68,2,0,19,1,19,2,17,1,1,0,0,10,67,1,1,2,0,31,40,5,3,2,58,0,5,64,2,2892.5,3200,3467.5,3171.27,608.28,1,61,6,0,66,9.65,0.57,0,70,17,0,0,3,14,0,3,8,0,3,11,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.973,NA,61.26,3.79,0,0,0,14.08,14.08,0,14.08
2015,"MUNICIPIO",220777,6257,6105,3093,3012,1576,3079,1450,767,1532,713,NA,0.563,NA,NA,47,40,40,1,12,13,11,9,1,0,0,0,46,19,23,29,24.13,6.21,0,7,15,0,1,2,5,0,0,41,0,21,26,24,23,47,0,0,0,0,45,0,2,45,0,2,38,39,40,38.85,1.49,0,12,2,7,25,46,1,19,27,44,0,0,16,8,8,3,8,0,0,0,0,1,46,0,1,0,0,31,16,5,0,0,41,0,2,42,3,2975,3250,3550,3270.7,426.75,2,40,5,2,40,8.93,1.54,1,46,40,0,0,9,31,1,6,18,0,6,27,13,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.346,NA,30.68,6.39,0,0,0,42.55,42.55,0,42.55
2015,"MUNICIPIO",220779,3937,3757,1935,1822,1129,1782,846,545,860,417,NA,0.514,NA,NA,51,26,26,0,10,16,9,8,8,0,0,0,51,21,24,30,25.94,6.66,0,5,19,0,0,0,7,0,0,40,0,16,35,22,29,49,2,0,0,1,47,0,1,48,0,1,38,39,40,38.89,2.25,0,12,1,3,16,51,0,25,26,47,2,0,16,1,9,3,9,2,0,2,0,5,50,1,0,0,0,27,24,7,0,0,42,0,4,42,5,3007.5,3355,3627.5,3345.2,559.09,4,34,6,0,47,9.83,0.43,0,51,19,0,0,1,18,1,4,7,1,5,10,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,59.3,4.83,0,0,0,19.61,19.61,0,19.61
2015,"MUNICIPIO",220780,20168,19785,9567,10218,5732,10414,3639,2890,5426,1902,NA,0.6,NA,NA,352,136,136,7,88,96,81,51,23,5,1,0,345,19,23,29,24.55,6.68,2,61,137,0,5,21,63,23,3,190,0,114,229,141,211,339,13,0,0,5,328,0,16,333,0,16,38,39,40,38.49,2.3,0,82,37,47,164,41,311,175,177,307,21,4,97,4,103,7,51,6,7,12,4,39,342,0,10,0,0,173,179,63,23,3,190,0,27,307,17,2890,3215,3540,3183.38,524.65,22,270,40,4,193,9.16,1.07,0,338,126,0,0,15,111,5,10,37,12,47,74,52,5,0,8,8,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.048,NA,64.87,6.25,0,0,0,22.73,22.73,0,22.73
2015,"MUNICIPIO",220785,3637,3663,1950,1713,964,1900,799,459,870,384,NA,0.526,NA,NA,43,37,37,1,11,14,8,7,2,0,0,0,42,18.5,24,28,23.86,5.87,0,5,19,0,0,2,3,2,0,34,0,18,24,14,29,43,0,0,0,0,40,0,2,40,0,2,38,39,40,38.93,1.61,0,10,4,2,26,43,0,17,26,42,1,0,8,4,12,1,13,0,1,0,0,3,43,0,0,0,0,24,19,3,2,0,34,0,1,38,4,3115,3450,3670,3378.19,438.72,3,31,8,3,40,8.77,1.63,0,42,20,0,0,0,20,0,2,14,1,3,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.601,NA,49.43,5.5,0,0,0,0,0,0,0
2015,"MUNICIPIO",220790,38055,37496,18443,19053,10934,18513,8049,5298,9524,4231,NA,0.571,NA,NA,611,219,219,7,138,169,142,95,43,13,2,2,602,20,24,30,25.14,6.78,2,91,279,0,7,30,193,4,0,332,1,184,307,266,345,601,6,0,2,7,558,0,38,567,0,38,38,39,40,38.97,2.23,0,183,61,84,238,211,400,393,218,589,7,2,130,103,137,92,66,5,2,6,2,50,607,2,2,0,0,306,305,193,4,0,332,1,35,528,48,2975,3265,3600,3271.49,555.99,39,475,78,7,344,9.42,0.99,1,604,234,0,0,30,204,6,31,65,19,83,141,93,5,0,7,7,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.978,NA,64.15,6.15,0,0,0,11.46,11.46,0,11.46
2015,"MUNICIPIO",220793,2481,2407,1251,1156,734,1247,426,351,598,207,NA,0.562,NA,NA,31,30,30,0,7,7,7,6,3,1,0,0,31,20.5,25,30,26,6.85,0,5,7,0,0,3,5,2,0,24,0,10,21,8,23,31,0,0,0,1,28,0,2,29,0,2,38,39,40,39.1,1.99,0,13,3,2,12,31,0,16,15,29,2,0,5,1,15,1,6,1,1,0,0,1,31,0,0,0,0,18,13,5,2,0,24,0,3,27,1,2980,3150,3365,3098.23,461.51,3,27,1,1,30,9.42,0.99,0,31,11,0,0,2,9,0,0,6,0,3,5,6,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,51.84,4.43,0,0,0,64.52,64.52,0,64.52
2015,"MUNICIPIO",220795,4286,4187,2152,2035,1295,2164,728,643,1035,357,NA,0.554,NA,NA,68,68,68,1,23,22,12,8,2,0,0,0,67,18,21,25.25,22.81,5.78,1,4,32,0,0,3,5,4,4,55,0,41,27,24,44,68,0,0,0,0,67,0,1,67,0,1,38,39,40,39.06,1.5,0,30,2,6,29,67,1,29,39,68,0,0,20,2,28,1,15,0,0,0,0,2,67,0,1,0,0,35,33,5,4,4,55,0,3,62,3,2975,3150,3415,3222.35,462.74,5,58,5,2,66,9.29,1.02,0,68,25,0,0,2,23,1,5,9,4,4,11,14,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,NA,65.7,5.83,0,0,0,29.41,29.41,0,29.41
2015,"MUNICIPIO",220800,76544,73414,35061,38353,17438,42598,13378,8660,22322,7371,NA,0.698,NA,NA,1149,1068,1068,11,222,295,284,220,96,20,1,0,1138,20,25,30,25.7,6.42,4,71,291,0,65,180,253,14,0,879,0,311,832,481,668,1136,13,2,5,8,1107,0,26,1122,0,26,38,39,39,38.47,2.06,0,266,128,112,583,110,1039,296,853,1111,31,1,304,122,236,48,317,16,10,13,1,75,1148,0,1,0,0,598,550,253,14,0,879,0,79,1001,69,2920,3236,3550,3205.4,555.41,53,956,124,26,1122,9.32,1.15,7,1141,515,0,0,67,448,24,67,148,62,147,277,237,27,0,18,17,1,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.076,19.314,51.47,6.73,0,0,0,15.67,14.8,0.87,15.67
2015,"MUNICIPIO",220810,11913,11733,5998,5735,3325,5974,2434,1599,2927,1209,NA,0.566,NA,NA,130,110,110,2,34,38,28,14,10,3,1,0,128,19,23,29,24.34,6.82,2,21,52,0,5,9,21,2,0,103,0,50,80,51,79,127,2,1,1,2,121,0,4,125,0,4,38,39,40,38.33,2.81,0,34,20,10,61,121,9,53,76,122,6,0,35,4,35,1,29,3,3,2,0,16,127,0,2,1,0,67,63,21,2,0,103,0,12,111,7,2926.25,3220,3542.5,3188.2,592.08,9,96,17,6,119,9.57,1.52,2,126,67,0,0,4,63,2,17,20,5,19,36,31,2,0,4,4,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,6.002,NA,44.41,5.62,769.23,34.16,34.16,30.77,30.77,0,30.77
2015,"MUNICIPIO",220820,18061,17671,8820,8851,4883,9576,3212,2366,4814,1671,NA,0.564,NA,NA,268,244,244,2,71,66,68,40,16,5,0,0,266,19,24,29,24.68,6.34,6,49,92,0,6,15,35,3,0,225,0,48,214,106,162,260,8,0,0,2,260,0,6,262,0,6,38,39,40,38.49,1.98,0,46,15,23,176,208,60,119,149,257,8,0,84,15,82,11,44,2,3,8,0,18,265,0,3,0,0,123,145,35,3,0,225,0,23,238,7,2897.5,3200,3500,3167.66,532.9,14,225,21,5,262,9.29,0.91,0,266,102,0,0,16,86,4,21,35,8,18,56,46,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.432,NA,55.67,5.65,0,0,0,11.19,11.19,0,11.19
2015,"MUNICIPIO",220830,28160,27553,13628,13925,7405,14778,5370,3706,7409,2810,NA,0.596,NA,NA,439,427,427,8,92,109,123,65,38,4,0,0,431,20,25,29,25.08,6.29,10,65,149,0,19,31,37,1,1,396,0,123,315,174,265,437,2,0,1,2,405,0,31,408,0,31,38,39,40,38.98,2.03,0,81,29,33,292,65,374,279,160,425,10,2,148,9,168,4,63,3,7,1,2,32,439,0,0,0,0,241,198,37,1,1,396,0,18,382,39,3052.5,3325,3630,3340.72,524.31,23,342,69,3,436,9.83,0.7,0,439,190,0,0,30,160,4,23,68,22,43,118,72,9,0,7,7,0,0,0,1,1,0,4,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,24.795,NA,59.25,6.75,227.79,13.5,13.5,15.95,15.95,0,15.95
2015,"MUNICIPIO",220840,62650,61834,30138,31696,15914,32643,13277,7722,16821,7153,NA,0.635,NA,NA,1002,716,716,12,184,288,265,164,70,19,0,0,990,20,25,30,25.26,6.22,6,112,331,0,30,75,121,18,5,713,2,178,791,412,590,983,19,0,3,14,918,0,67,935,0,67,38,39,40,38.89,2.4,0,187,90,92,600,162,840,541,461,936,39,2,314,20,332,14,149,17,16,19,2,94,989,12,0,1,0,517,485,121,18,5,713,2,68,852,82,2935.25,3260,3577.5,3240.68,580.9,75,760,126,8,960,9.65,0.77,3,984,425,0,0,46,379,8,64,140,57,110,240,185,19,0,19,18,1,0,0,2,0,0,14,0,2,0,0,0,2,0,2,2,0,0,0,1,0,0,57.33,NA,59.57,6.78,199.6,11.89,11.89,18.96,17.96,1,18.96
2015,"MUNICIPIO",220850,12284,11897,6009,5888,4100,5933,1864,2011,2894,983,NA,0.549,NA,NA,209,141,141,2,50,59,48,29,19,2,0,0,207,20,24,29,24.8,6.42,5,34,88,0,3,7,9,4,0,183,0,60,147,71,138,201,8,0,2,0,195,0,11,197,0,11,38,39,40,38.75,2.46,0,65,24,23,78,137,72,150,59,194,6,0,57,7,72,3,26,2,2,8,0,24,209,0,0,0,0,114,95,9,4,0,185,0,23,178,8,3000,3310,3600,3218.6,585.08,15,156,25,8,199,9.47,1.54,2,181,59,0,0,9,50,0,10,21,4,15,37,22,1,0,7,7,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,7.692,NA,72.22,4.8,478.47,34.55,34.55,33.49,33.49,0,33.49
2015,"MUNICIPIO",220855,2647,2559,1324,1235,757,1339,463,390,626,219,NA,0.563,NA,NA,39,35,35,0,5,12,13,5,3,1,0,0,39,21,25,28,25.59,6.24,0,7,15,0,1,2,3,3,0,30,0,25,14,13,26,39,0,0,0,0,35,0,3,35,0,3,38,39,40,39.13,1.7,0,8,7,9,14,36,3,23,16,38,0,0,8,5,11,1,10,0,0,0,0,2,39,0,0,0,0,18,21,3,3,0,31,0,3,33,3,3000,3342,3713,3319.31,520.62,5,29,4,0,39,9.36,0.81,1,38,11,0,0,3,8,0,2,3,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,62.3,4.16,0,0,0,0,0,0,0
2015,"MUNICIPIO",220860,3106,3085,1551,1534,825,1456,804,395,725,414,NA,0.565,NA,NA,39,29,29,1,6,14,9,6,3,0,0,0,38,20.5,24,28,24.77,6.45,0,8,15,0,1,0,3,3,0,31,0,6,33,18,21,39,0,0,0,0,38,0,1,38,0,1,38,39,40,39.21,1.42,0,10,1,2,19,39,0,21,18,37,1,0,15,1,12,0,8,1,0,0,0,1,39,0,0,0,0,29,10,3,3,0,31,0,2,36,1,3015,3350,3523,3278.46,423.31,2,33,3,0,39,9.79,0.61,1,38,22,0,0,2,20,0,1,8,2,9,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.775,NA,53.79,7.08,0,0,0,0,0,0,0
2015,"MUNICIPIO",220865,8796,8553,4280,4273,2279,4589,1685,1154,2229,890,NA,0.515,NA,NA,95,38,38,1,28,27,15,14,8,2,0,0,94,19,23,29.5,24.49,6.82,1,11,34,0,0,4,29,7,1,33,0,33,61,46,49,95,0,0,0,1,85,0,6,86,0,6,38.75,39,40,39,2.24,0,27,5,5,55,87,8,59,36,85,4,1,33,3,29,2,8,4,0,0,1,9,91,2,2,0,0,40,55,30,7,1,34,0,5,87,3,2977.5,3220,3502.5,3221.04,446.1,6,71,11,0,51,9.37,0.69,1,89,56,0,0,8,48,1,2,23,4,18,22,34,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,42.62,6.37,0,0,0,10.53,10.53,0,10.53
2015,"MUNICIPIO",220870,8600,8400,4223,4177,2763,4190,1447,1353,2054,770,NA,0.589,NA,NA,133,63,63,2,42,38,27,16,5,2,1,0,131,19,22,27,23.63,6.4,1,10,50,0,5,12,4,12,0,114,0,42,91,54,79,131,2,0,0,1,124,0,6,125,0,6,38,39,40,38.68,2.03,0,51,18,16,43,131,2,57,76,126,5,0,27,18,26,15,27,2,3,2,0,10,133,0,0,0,0,72,61,4,12,0,116,0,11,117,5,2850,3200,3520,3187.86,496.45,16,99,14,0,67,9.63,0.55,1,132,40,0,0,5,35,2,4,13,2,14,28,12,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,50,64.75,4.65,0,48.69,0,7.52,7.52,0,7.52
2015,"MUNICIPIO",220880,17697,17556,8590,8966,4795,9046,3715,2316,4618,2032,NA,0.591,NA,NA,289,219,219,7,53,82,70,59,15,3,0,0,282,20,25,30,25.09,6.25,4,28,118,0,3,16,19,42,4,211,1,107,177,95,194,285,4,0,1,5,259,0,19,265,0,19,38,39,40,38.8,2.38,0,78,17,19,137,208,81,181,108,268,10,1,69,10,108,11,44,2,5,4,1,20,289,0,0,0,0,155,134,19,42,4,211,1,15,251,23,2950,3220,3600,3254.37,561.36,21,213,40,0,287,9.6,0.74,2,283,129,0,0,15,114,2,19,59,5,29,69,60,9,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,12.606,NA,62.58,7.29,0,43.31,0,3.46,3.46,0,3.46
2015,"MUNICIPIO",220885,4252,4241,2220,2021,1367,2178,696,655,1022,344,NA,0.541,NA,NA,75,14,14,0,21,22,18,11,2,1,0,0,75,19,24,27.5,24.2,5.68,1,8,33,0,1,7,3,7,1,64,0,24,50,26,49,75,0,0,1,1,69,0,4,71,0,4,39,40,40,39.11,2.62,0,23,3,8,38,71,4,50,25,73,1,1,20,4,37,4,5,0,1,0,1,3,71,0,3,1,0,49,26,3,7,1,64,0,2,69,4,3050,3400,3600,3289.76,540.8,7,62,6,0,14,9.43,0.65,0,75,22,0,0,0,22,2,0,2,0,18,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.199,NA,73.39,5.17,0,0,0,0,0,0,0
2015,"MUNICIPIO",220887,4381,4263,2138,2125,1253,2194,816,628,1085,412,NA,0.52,NA,NA,44,40,40,0,10,7,15,6,5,1,0,0,44,20,26,30,25.98,6.83,1,2,16,0,1,5,2,3,0,38,0,19,25,15,29,44,0,0,0,0,44,0,0,44,0,0,38,39,40,38.73,1.66,0,15,2,10,17,43,1,21,23,44,0,0,13,1,17,0,8,0,0,0,0,5,43,0,1,0,0,24,20,2,3,0,38,0,5,37,2,2787.5,3115,3350,3083.5,451.26,4,37,3,0,42,9.36,0.79,0,44,15,0,0,2,13,0,1,8,1,3,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,40.55,3.42,0,0,0,0,0,0,0
2015,"MUNICIPIO",220890,7151,6845,3511,3334,2193,3554,1098,1110,1668,556,NA,0.601,NA,NA,95,16,16,2,25,29,21,13,5,0,0,0,93,19,23,28,23.73,5.88,2,9,32,0,8,6,5,1,0,78,0,18,74,39,56,93,2,0,1,1,86,0,3,88,0,3,37.5,39,39,38.12,2.74,0,33,11,11,37,24,71,39,56,67,2,0,15,3,21,3,10,1,1,2,0,13,73,20,1,1,0,42,53,5,1,0,78,0,9,82,3,2962.5,3300,3550,3208.65,545.28,7,68,13,0,18,9.78,0.55,1,93,30,0,0,7,23,0,3,6,6,8,19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.286,NA,56.95,4.2,0,0,0,0,0,0,0
2015,"MUNICIPIO",220900,6329,6273,3113,3160,1658,3190,1425,859,1568,733,NA,0.572,NA,NA,90,77,77,4,29,19,21,9,7,1,0,0,86,18,23,27.75,23.49,6.68,1,15,34,0,1,4,10,8,1,69,0,38,51,40,50,90,0,0,0,1,80,0,4,81,0,4,38,39,40,38.46,2.38,0,17,7,17,46,82,8,45,45,86,3,0,28,5,19,5,13,2,1,0,0,11,90,0,0,0,0,32,58,10,8,1,69,0,6,79,5,2905,3257.5,3550,3238.49,523.35,7,63,14,1,87,9.55,0.74,0,89,42,0,0,7,35,2,5,17,6,5,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.771,NA,57.4,6.64,0,0,0,0,0,0,0
2015,"MUNICIPIO",220910,6127,6027,2973,3054,1512,3111,1404,771,1528,755,NA,0.601,NA,NA,68,59,59,0,11,15,17,19,5,1,0,0,68,21.75,27,31.25,26.74,6.28,1,5,18,0,4,4,8,0,0,58,1,18,50,25,43,68,0,0,0,1,64,0,2,65,0,2,38,39,39,38.67,1.89,0,17,3,6,36,52,16,27,41,67,1,0,18,5,23,6,12,0,1,0,0,2,67,0,1,0,0,34,34,8,0,0,58,1,2,64,2,2930,3180,3500.5,3192.21,509.31,6,52,8,2,64,9.48,0.9,0,68,46,0,0,6,40,1,8,23,1,7,24,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.866,NA,44.5,7.51,0,0,0,0,0,0,0
2015,"MUNICIPIO",220915,3926,3794,1884,1910,1059,1939,796,517,983,410,NA,0.577,NA,NA,40,30,30,0,15,9,8,7,1,0,0,0,40,17.75,22,28,23.23,5.95,1,1,13,0,2,2,2,0,0,37,0,21,19,20,20,36,4,0,0,0,39,0,1,39,0,1,39,39,40,39.4,1.19,0,8,1,2,25,38,2,21,19,37,2,0,19,0,10,0,5,0,1,4,0,0,39,0,1,0,0,18,22,2,0,0,37,0,2,34,4,3161.25,3315,3701.25,3370.3,460.99,0,33,3,2,37,9.49,1.92,0,40,23,0,0,5,18,0,4,11,0,3,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.926,NA,40.69,5.86,0,0,0,0,0,0,0
2015,"MUNICIPIO",220920,6153,6096,3217,2879,2082,3053,961,1018,1383,478,NA,0.544,NA,NA,121,61,61,1,35,39,24,16,5,1,0,0,120,19,22,27,23.53,5.77,0,20,51,0,2,2,5,4,0,95,0,47,66,44,77,119,2,0,0,2,105,0,8,107,0,8,38,39,40,38.83,2.39,0,57,12,4,21,14,107,83,38,107,0,2,23,6,46,0,11,0,0,2,2,13,24,96,1,0,0,56,65,5,4,0,100,0,4,97,20,3300,3600,3800,3514.54,518.13,4,75,30,1,113,9.68,0.78,0,118,30,0,0,4,26,2,4,9,2,9,20,9,5,0,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1.467,NA,87.49,4.88,826.45,72.31,72.31,16.53,16.53,0,16.53
2015,"MUNICIPIO",220930,5719,5513,2868,2645,1663,2822,1028,818,1308,519,NA,0.588,NA,NA,74,40,40,4,21,11,17,14,4,3,0,0,70,19,25,30,24.76,7.48,0,12,25,0,1,4,12,2,0,60,0,13,61,31,43,74,0,0,0,1,71,0,1,72,0,1,38,39,40,38.95,1.72,0,7,3,8,55,74,0,34,40,72,2,0,18,10,17,8,14,1,1,0,0,4,74,0,0,0,0,33,41,12,2,0,60,0,6,66,2,2948.5,3200,3562.5,3198.58,488.35,7,61,5,0,41,9.54,0.6,0,74,35,0,0,9,26,0,6,11,2,7,15,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.588,NA,56.57,6.12,0,0,0,0,0,0,0
2015,"MUNICIPIO",220935,4544,4917,2399,2518,1216,2602,1099,647,1301,570,NA,0.574,NA,NA,42,41,41,0,5,13,14,8,2,0,0,0,42,21,26,29,25.62,5.31,1,7,14,0,1,4,11,0,0,30,0,7,35,14,28,42,0,0,0,0,41,0,1,41,0,1,38,39,39,38.38,1.61,0,14,10,5,12,42,0,10,32,41,1,0,9,4,8,1,15,0,1,0,0,4,42,0,0,0,0,17,25,11,0,0,30,0,3,38,1,2805,3102.5,3500,3129.45,459.39,1,38,3,0,42,9.52,0.74,0,42,44,0,0,6,38,0,6,17,7,8,33,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.099,NA,32.28,9.68,0,0,0,0,0,0,0
2015,"MUNICIPIO",220937,5178,5149,2582,2567,1437,2592,1120,680,1295,592,NA,0.567,NA,NA,60,53,53,1,11,14,16,17,1,0,0,0,59,20,26,30,25.33,5.79,0,10,19,0,1,6,2,8,0,49,0,13,45,17,43,60,0,0,0,0,56,0,4,56,0,4,38,39,40,39,1.89,0,13,5,7,33,60,0,29,31,55,3,1,11,2,19,1,15,1,2,0,1,7,60,0,0,0,0,32,28,2,8,0,49,0,4,51,5,2925,3282.5,3512.5,3264.35,524.46,8,41,10,2,58,9.5,0.87,0,59,25,0,0,2,23,0,3,7,1,12,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.658,NA,46.33,4.83,0,0,0,0,0,0,0
